date,pool,threads,sz,ws,rw_ratio,ltc,ltc_d,ops,pattern,offset,mode
May  2 14:33:15,ram_l,28,17336,8668,0,417,55.06,66693.3333333333,uniform,random,Mem100
May  2 14:33:24,ram_l,28,17336,8668,50,303,18.36,89206.6666666667,uniform,random,Mem100
May  2 14:33:33,ram_l,32,17336,8668,0,463,0.80,67326.6666666667,uniform,random,Mem100
May  2 14:33:42,ram_l,32,17336,8668,50,335,1.23,91826.6666666667,uniform,random,Mem100
May  2 14:33:49,ram_l,1,17336,8668,0,59,0.00,15143.3333333333,uniform,random,Mem100
May  2 14:33:56,ram_l,1,17336,8668,50,102,0.00,9146.66666666667,uniform,random,Mem100
May  2 14:34:02,ram_l,5,17336,8668,0,94,0.15,49166.6666666667,uniform,random,Mem100
May  2 14:34:09,ram_l,5,17336,8668,50,116,0.40,40413.3333333333,uniform,random,Mem100
May  2 14:34:15,ram_l,9,17336,8668,0,126,0.13,66593.3333333333,uniform,random,Mem100
May  2 14:34:22,ram_l,9,17336,8668,50,131,0.78,63986.6666666667,uniform,random,Mem100
May  2 14:34:29,ram_l,13,17336,8668,0,183,0.24,67373.3333333333,uniform,random,Mem100
May  2 14:34:36,ram_l,13,17336,8668,50,146,0.65,83480,uniform,random,Mem100
May  2 14:34:43,ram_l,17,17336,8668,0,245,39.92,67800,uniform,random,Mem100
May  2 14:34:51,ram_l,17,17336,8668,50,183,9.18,88140,uniform,random,Mem100
May  2 14:34:59,ram_l,21,17336,8668,0,308,66.52,68700,uniform,random,Mem100
May  2 14:35:06,ram_l,21,17336,8668,50,222,18.47,90613.3333333333,uniform,random,Mem100
May  2 14:35:15,ram_l,25,17336,8668,0,369,65.87,68036.6666666667,uniform,random,Mem100
May  2 14:35:23,ram_l,25,17336,8668,50,266,20.15,90253.3333333333,uniform,random,Mem100
May  2 14:35:32,ram_l,29,17336,8668,0,420,47.44,68163.3333333333,uniform,random,Mem100
May  2 14:35:40,ram_l,29,17336,8668,50,308,15.99,90683.3333333334,uniform,random,Mem100
May  2 14:35:50,ram_l,33,17336,8668,0,478,54.21,67800,uniform,random,Mem100
May  2 14:35:59,ram_l,33,17336,8668,50,351,49.98,91896.6666666667,uniform,random,Mem100
May  2 14:36:05,ram_l,3,18336,9168,0,72,0.22,37580,uniform,random,Mem100
May  2 14:36:11,ram_l,3,18336,9168,50,112,0.22,25126.6666666667,uniform,random,Mem100
May  2 14:36:18,ram_l,7,18336,9168,0,104,0.10,62360,uniform,random,Mem100
May  2 14:36:25,ram_l,7,18336,9168,50,124,0.72,52770,uniform,random,Mem100
May  2 14:36:32,ram_l,11,18336,9168,0,164,0.11,63376.6666666667,uniform,random,Mem100
May  2 14:36:39,ram_l,11,18336,9168,50,140,0.68,73790,uniform,random,Mem100
May  2 14:36:47,ram_l,15,18336,9168,0,223,0.86,64280,uniform,random,Mem100
May  2 14:36:54,ram_l,15,18336,9168,50,172,1.19,82420,uniform,random,Mem100
May  2 14:37:02,ram_l,19,18336,9168,0,297,63.61,64160,uniform,random,Mem100
May  2 14:37:10,ram_l,19,18336,9168,50,216,15.45,84063.3333333333,uniform,random,Mem100
May  2 14:37:19,ram_l,23,18336,9168,0,350,48.38,64903.3333333333,uniform,random,Mem100
May  2 14:37:27,ram_l,23,18336,9168,50,258,20.68,85913.3333333333,uniform,random,Mem100
May  2 14:37:36,ram_l,27,18336,9168,0,416,61.91,64780,uniform,random,Mem100
May  2 14:37:45,ram_l,27,18336,9168,50,297,18.39,87453.3333333334,uniform,random,Mem100
May  2 14:37:55,ram_l,31,18336,9168,0,464,28.73,65416.6666666667,uniform,random,Mem100
May  2 14:38:04,ram_l,31,18336,9168,50,338,10.56,88416.6666666667,uniform,random,Mem100
May  2 14:38:10,ram_l,4,18336,9168,0,77,0.08,47036.6666666667,uniform,random,Mem100
May  2 14:38:17,ram_l,4,18336,9168,50,115,0.33,32420,uniform,random,Mem100
May  2 14:38:23,ram_l,8,18336,9168,0,116,0.14,64476.6666666667,uniform,random,Mem100
May  2 14:38:30,ram_l,8,18336,9168,50,131,0.75,57466.6666666667,uniform,random,Mem100
May  2 14:38:37,ram_l,12,18336,9168,0,174,0.12,65116.6666666667,uniform,random,Mem100
May  2 14:38:44,ram_l,12,18336,9168,50,145,0.73,77403.3333333333,uniform,random,Mem100
May  2 14:38:52,ram_l,16,18336,9168,0,233,0.52,65903.3333333333,uniform,random,Mem100
May  2 14:39:00,ram_l,16,18336,9168,50,178,0.86,85050,uniform,random,Mem100
May  2 14:39:08,ram_l,20,18336,9168,0,305,67.15,65856.6666666667,uniform,random,Mem100
May  2 14:39:16,ram_l,20,18336,9168,50,222,13.46,86006.6666666667,uniform,random,Mem100
May  2 14:39:25,ram_l,24,18336,9168,0,368,69.71,65750,uniform,random,Mem100
May  2 14:39:33,ram_l,24,18336,9168,50,266,21.73,86906.6666666667,uniform,random,Mem100
May  2 14:39:42,ram_l,28,18336,9168,0,422,55.53,65893.3333333333,uniform,random,Mem100
May  2 14:39:51,ram_l,28,18336,9168,50,307,15.83,88013.3333333333,uniform,random,Mem100
May  2 14:40:01,ram_l,32,18336,9168,0,472,0.91,65983.3333333333,uniform,random,Mem100
May  2 14:40:10,ram_l,32,18336,9168,50,351,1.32,87920,uniform,random,Mem100
May  2 14:40:17,ram_l,1,18336,9168,0,65,0.00,13773.3333333333,uniform,random,Mem100
May  2 14:40:25,ram_l,1,18336,9168,50,103,0.00,9053.33333333333,uniform,random,Mem100
May  2 14:40:31,ram_l,5,18336,9168,0,82,0.10,55763.3333333333,uniform,random,Mem100
May  2 14:40:38,ram_l,5,18336,9168,50,118,0.34,39846.6666666667,uniform,random,Mem100
May  2 14:40:45,ram_l,9,18336,9168,0,130,0.17,64416.6666666667,uniform,random,Mem100
May  2 14:40:51,ram_l,9,18336,9168,50,133,0.68,63160,uniform,random,Mem100
May  2 14:40:59,ram_l,13,18336,9168,0,189,0.28,65120,uniform,random,Mem100
May  2 14:41:06,ram_l,13,18336,9168,50,151,0.71,80836.6666666667,uniform,random,Mem100
May  2 14:41:14,ram_l,17,18336,9168,0,254,41.92,65596.6666666667,uniform,random,Mem100
May  2 14:41:22,ram_l,17,18336,9168,50,190,9.63,84990,uniform,random,Mem100
May  2 14:41:30,ram_l,21,18336,9168,0,323,69.85,65610,uniform,random,Mem100
May  2 14:41:38,ram_l,21,18336,9168,50,233,19.55,86476.6666666667,uniform,random,Mem100
May  2 14:41:47,ram_l,25,18336,9168,0,382,67.85,65796.6666666667,uniform,random,Mem100
May  2 14:41:56,ram_l,25,18336,9168,50,277,20.99,86903.3333333333,uniform,random,Mem100
May  2 14:42:05,ram_l,29,18336,9168,0,437,32.56,64893.3333333334,uniform,random,Mem100
May  2 14:42:14,ram_l,29,18336,9168,50,317,16.59,88160,uniform,random,Mem100
May  2 14:42:24,ram_l,33,18336,9168,0,490,55.26,66130,uniform,random,Mem100
May  2 14:42:33,ram_l,33,18336,9168,50,362,52.14,89200,uniform,random,Mem100
May  2 14:42:43,ram_l,3,30720,15360,0,95,0.08,29116.6666666667,uniform,random,Mem100
May  2 14:42:53,ram_l,3,30720,15360,50,134,0.29,21113.3333333333,uniform,random,Mem100
May  2 14:43:05,ram_l,7,30720,15360,0,173,0.21,38773.3333333333,uniform,random,Mem100
May  2 14:43:17,ram_l,7,30720,15360,50,157,0.70,42420,uniform,random,Mem100
May  2 14:43:31,ram_l,11,30720,15360,0,275,0.17,38656.6666666667,uniform,random,Mem100
May  2 14:43:45,ram_l,11,30720,15360,50,217,0.88,48426.6666666667,uniform,random,Mem100
May  2 14:44:00,ram_l,15,30720,15360,0,386,0.87,37916.6666666667,uniform,random,Mem100
May  2 14:44:15,ram_l,15,30720,15360,50,289,1.12,50143.3333333333,uniform,random,Mem100
May  2 14:44:31,ram_l,19,30720,15360,0,516,111.08,37433.3333333333,uniform,random,Mem100
May  2 14:44:47,ram_l,19,30720,15360,50,362,27.57,51323.3333333333,uniform,random,Mem100
May  2 14:45:06,ram_l,23,30720,15360,0,633,127.81,37326.6666666667,uniform,random,Mem100
May  2 14:45:23,ram_l,23,30720,15360,50,434,35.10,51993.3333333333,uniform,random,Mem100
May  2 14:45:43,ram_l,27,30720,15360,0,738,111.32,37090,uniform,random,Mem100
May  2 14:46:01,ram_l,27,30720,15360,50,509,33.33,52020,uniform,random,Mem100
May  2 14:46:23,ram_l,31,30720,15360,0,833,54.17,36876.6666666667,uniform,random,Mem100
May  2 14:46:43,ram_l,31,30720,15360,50,585,17.19,51900,uniform,random,Mem100
May  2 14:46:53,ram_l,4,30720,15360,0,105,0.07,35536.6666666667,uniform,random,Mem100
May  2 14:47:03,ram_l,4,30720,15360,50,145,0.76,26176.6666666667,uniform,random,Mem100
May  2 14:47:16,ram_l,8,30720,15360,0,195,0.20,39370,uniform,random,Mem100
May  2 14:47:29,ram_l,8,30720,15360,50,166,0.72,45840,uniform,random,Mem100
May  2 14:47:43,ram_l,12,30720,15360,0,299,0.30,38776.6666666667,uniform,random,Mem100
May  2 14:47:56,ram_l,12,30720,15360,50,233,0.93,49430,uniform,random,Mem100
May  2 14:48:12,ram_l,16,30720,15360,0,410,1.01,38076.6666666667,uniform,random,Mem100
May  2 14:48:27,ram_l,16,30720,15360,50,303,1.12,51053.3333333333,uniform,random,Mem100
May  2 14:48:44,ram_l,20,30720,15360,0,541,117.75,37836.6666666667,uniform,random,Mem100
May  2 14:49:00,ram_l,20,30720,15360,50,377,30.49,51833.3333333333,uniform,random,Mem100
May  2 14:49:19,ram_l,24,30720,15360,0,641,98.98,37763.3333333333,uniform,random,Mem100
May  2 14:49:36,ram_l,24,30720,15360,50,451,36.31,52220,uniform,random,Mem100
May  2 14:49:57,ram_l,28,30720,15360,0,760,101.65,37133.3333333333,uniform,random,Mem100
May  2 14:50:15,ram_l,28,30720,15360,50,526,30.86,52200,uniform,random,Mem100
May  2 14:50:38,ram_l,32,30720,15360,0,852,5.04,37023.3333333333,uniform,random,Mem100
May  2 14:50:58,ram_l,32,30720,15360,50,602,1.83,52030,uniform,random,Mem100
May  2 14:51:09,ram_l,1,30720,15360,0,75,0.00,12193.3333333333,uniform,random,Mem100
May  2 14:51:20,ram_l,1,30720,15360,50,119,0.00,7860,uniform,random,Mem100
May  2 14:51:30,ram_l,5,30720,15360,0,121,0.07,38910,uniform,random,Mem100
May  2 14:51:41,ram_l,5,30720,15360,50,145,0.90,32750,uniform,random,Mem100
May  2 14:51:54,ram_l,9,30720,15360,0,218,0.16,39596.6666666667,uniform,random,Mem100
May  2 14:52:07,ram_l,9,30720,15360,50,179,0.85,47723.3333333333,uniform,random,Mem100
May  2 14:52:21,ram_l,13,30720,15360,0,322,1.10,39100,uniform,random,Mem100
May  2 14:52:35,ram_l,13,30720,15360,50,248,0.99,50370,uniform,random,Mem100
May  2 14:52:51,ram_l,17,30720,15360,0,429,42.11,39006.6666666667,uniform,random,Mem100
May  2 14:53:06,ram_l,17,30720,15360,50,318,17.30,51790,uniform,random,Mem100
May  2 14:53:24,ram_l,21,30720,15360,0,566,122.21,38043.3333333333,uniform,random,Mem100
May  2 14:53:40,ram_l,21,30720,15360,50,392,32.28,52363.3333333333,uniform,random,Mem100
May  2 14:53:59,ram_l,25,30720,15360,0,674,119.89,37823.3333333333,uniform,random,Mem100
May  2 14:54:16,ram_l,25,30720,15360,50,466,35.78,52600,uniform,random,Mem100
May  2 14:54:37,ram_l,29,30720,15360,0,780,89.51,37300,uniform,random,Mem100
May  2 14:54:56,ram_l,29,30720,15360,50,543,27.75,52356.6666666667,uniform,random,Mem100
May  2 14:55:19,ram_l,33,30720,15360,0,878,72.49,37280,uniform,random,Mem100
May  2 14:55:39,ram_l,33,30720,15360,50,623,44.59,52110,uniform,random,Mem100
May  2 14:55:48,ram_l,3,31720,15860,0,97,0.05,28550,uniform,random,Mem100
May  2 14:55:59,ram_l,3,31720,15860,50,136,0.14,20843.3333333333,uniform,random,Mem100
May  2 14:56:11,ram_l,7,31720,15860,0,178,0.06,37483.3333333333,uniform,random,Mem100
May  2 14:56:24,ram_l,7,31720,15860,50,160,0.74,41606.6666666667,uniform,random,Mem100
May  2 14:56:39,ram_l,11,31720,15860,0,287,1.00,37110,uniform,random,Mem100
May  2 14:56:53,ram_l,11,31720,15860,50,226,2.19,46666.6666666667,uniform,random,Mem100
May  2 14:57:10,ram_l,15,31720,15860,0,405,0.97,36186.6666666667,uniform,random,Mem100
May  2 14:57:25,ram_l,15,31720,15860,50,300,1.04,48366.6666666667,uniform,random,Mem100
May  2 14:57:43,ram_l,19,31720,15860,0,542,115.64,35706.6666666667,uniform,random,Mem100
May  2 14:58:00,ram_l,19,31720,15860,50,377,29.41,49313.3333333333,uniform,random,Mem100
May  2 14:58:20,ram_l,23,31720,15860,0,664,134.39,35596.6666666667,uniform,random,Mem100
May  2 14:58:38,ram_l,23,31720,15860,50,453,37.24,49780,uniform,random,Mem100
May  2 14:59:00,ram_l,27,31720,15860,0,783,118.81,35033.3333333333,uniform,random,Mem100
May  2 14:59:19,ram_l,27,31720,15860,50,534,33.09,49623.3333333333,uniform,random,Mem100
May  2 14:59:43,ram_l,31,31720,15860,0,887,58.29,34703.3333333333,uniform,random,Mem100
May  2 15:00:04,ram_l,31,31720,15860,50,616,17.99,49343.3333333333,uniform,random,Mem100
May  2 15:00:14,ram_l,4,31720,15860,0,113,0.05,32930,uniform,random,Mem100
May  2 15:00:25,ram_l,4,31720,15860,50,143,0.27,26470,uniform,random,Mem100
May  2 15:00:39,ram_l,8,31720,15860,0,204,0.18,37630,uniform,random,Mem100
May  2 15:00:52,ram_l,8,31720,15860,50,174,0.73,43693.3333333333,uniform,random,Mem100
May  2 15:01:07,ram_l,12,31720,15860,0,312,0.79,37303.3333333333,uniform,random,Mem100
May  2 15:01:22,ram_l,12,31720,15860,50,242,1.04,47526.6666666667,uniform,random,Mem100
May  2 15:01:39,ram_l,16,31720,15860,0,431,1.09,36276.6666666667,uniform,random,Mem100
May  2 15:01:55,ram_l,16,31720,15860,50,317,1.15,48900,uniform,random,Mem100
May  2 15:02:13,ram_l,20,31720,15860,0,570,123.92,35956.6666666667,uniform,random,Mem100
May  2 15:02:30,ram_l,20,31720,15860,50,392,32.09,49923.3333333333,uniform,random,Mem100
May  2 15:02:50,ram_l,24,31720,15860,0,690,132.37,35703.3333333333,uniform,random,Mem100
May  2 15:03:09,ram_l,24,31720,15860,50,471,37.48,50050,uniform,random,Mem100
May  2 15:03:31,ram_l,28,31720,15860,0,802,107.66,35273.3333333333,uniform,random,Mem100
May  2 15:03:51,ram_l,28,31720,15860,50,553,33.07,49733.3333333333,uniform,random,Mem100
May  2 15:04:15,ram_l,32,31720,15860,0,905,4.73,34883.3333333333,uniform,random,Mem100
May  2 15:04:37,ram_l,32,31720,15860,50,634,1.88,49500,uniform,random,Mem100
May  2 15:04:48,ram_l,1,31720,15860,0,76,0.00,11903.3333333333,uniform,random,Mem100
May  2 15:05:00,ram_l,1,31720,15860,50,121,0.00,7806.66666666667,uniform,random,Mem100
May  2 15:05:11,ram_l,5,31720,15860,0,126,0.07,37270,uniform,random,Mem100
May  2 15:05:23,ram_l,5,31720,15860,50,148,0.85,31996.6666666667,uniform,random,Mem100
May  2 15:05:36,ram_l,9,31720,15860,0,230,0.11,37690,uniform,random,Mem100
May  2 15:05:50,ram_l,9,31720,15860,50,188,0.85,45636.6666666667,uniform,random,Mem100
May  2 15:06:06,ram_l,13,31720,15860,0,340,0.30,37093.3333333333,uniform,random,Mem100
May  2 15:06:21,ram_l,13,31720,15860,50,261,1.03,47996.6666666667,uniform,random,Mem100
May  2 15:06:38,ram_l,17,31720,15860,0,468,75.23,36206.6666666667,uniform,random,Mem100
May  2 15:06:54,ram_l,17,31720,15860,50,336,18.79,49186.6666666667,uniform,random,Mem100
May  2 15:07:13,ram_l,21,31720,15860,0,602,129.72,35840,uniform,random,Mem100
May  2 15:07:31,ram_l,21,31720,15860,50,415,34.90,49653.3333333333,uniform,random,Mem100
May  2 15:07:51,ram_l,25,31720,15860,0,722,129.82,35416.6666666667,uniform,random,Mem100
May  2 15:08:10,ram_l,25,31720,15860,50,492,37.70,49923.3333333333,uniform,random,Mem100
May  2 15:08:33,ram_l,29,31720,15860,0,830,96.07,35073.3333333333,uniform,random,Mem100
May  2 15:08:53,ram_l,29,31720,15860,50,571,28.86,49856.6666666667,uniform,random,Mem100
May  2 15:09:18,ram_l,33,31720,15860,0,938,96.92,35023.3333333333,uniform,random,Mem100
May  2 15:09:40,ram_l,33,31720,15860,50,658,79.99,49720,uniform,random,Mem100
May  2 15:09:50,ram_l,3,32720,16360,0,101,0.05,27736.6666666667,uniform,random,Mem100
May  2 15:10:00,ram_l,3,32720,16360,50,139,0.08,20436.6666666667,uniform,random,Mem100
May  2 15:10:14,ram_l,7,32720,16360,0,188,0.12,35750,uniform,random,Mem100
May  2 15:10:27,ram_l,7,32720,16360,50,165,0.74,40453.3333333333,uniform,random,Mem100
May  2 15:10:43,ram_l,11,32720,16360,0,300,0.66,35543.3333333333,uniform,random,Mem100
May  2 15:10:59,ram_l,11,32720,16360,50,238,1.05,44473.3333333333,uniform,random,Mem100
May  2 15:11:16,ram_l,15,32720,16360,0,427,0.90,34286.6666666667,uniform,random,Mem100
May  2 15:11:33,ram_l,15,32720,16360,50,316,1.14,45993.3333333333,uniform,random,Mem100
May  2 15:11:52,ram_l,19,32720,16360,0,576,123.17,33650,uniform,random,Mem100
May  2 15:12:10,ram_l,19,32720,16360,50,396,31.86,46926.6666666667,uniform,random,Mem100
May  2 15:12:32,ram_l,23,32720,16360,0,711,144.81,33323.3333333333,uniform,random,Mem100
May  2 15:12:51,ram_l,23,32720,16360,50,479,39.80,47216.6666666667,uniform,random,Mem100
May  2 15:13:15,ram_l,27,32720,16360,0,831,126.06,33000,uniform,random,Mem100
May  2 15:13:36,ram_l,27,32720,16360,50,563,37.18,47163.3333333333,uniform,random,Mem100
May  2 15:14:02,ram_l,31,32720,16360,0,943,61.85,32686.6666666667,uniform,random,Mem100
May  2 15:14:25,ram_l,31,32720,16360,50,653,19.11,46683.3333333333,uniform,random,Mem100
May  2 15:14:35,ram_l,4,32720,16360,0,111,0.04,33673.3333333333,uniform,random,Mem100
May  2 15:14:47,ram_l,4,32720,16360,50,147,0.88,25800,uniform,random,Mem100
May  2 15:15:01,ram_l,8,32720,16360,0,214,0.15,35820,uniform,random,Mem100
May  2 15:15:16,ram_l,8,32720,16360,50,180,0.77,42310,uniform,random,Mem100
May  2 15:15:32,ram_l,12,32720,16360,0,330,0.69,35346.6666666667,uniform,random,Mem100
May  2 15:15:47,ram_l,12,32720,16360,50,257,1.11,45050,uniform,random,Mem100
May  2 15:16:06,ram_l,16,32720,16360,0,460,1.08,34036.6666666667,uniform,random,Mem100
May  2 15:16:23,ram_l,16,32720,16360,50,334,1.14,46473.3333333333,uniform,random,Mem100
May  2 15:16:42,ram_l,20,32720,16360,0,611,132.47,33616.6666666667,uniform,random,Mem100
May  2 15:17:01,ram_l,20,32720,16360,50,417,34.18,46993.3333333333,uniform,random,Mem100
May  2 15:17:23,ram_l,24,32720,16360,0,744,143.74,33153.3333333333,uniform,random,Mem100
May  2 15:17:43,ram_l,24,32720,16360,50,501,40.78,47113.3333333333,uniform,random,Mem100
May  2 15:18:07,ram_l,28,32720,16360,0,863,116.79,32796.6666666667,uniform,random,Mem100
May  2 15:18:29,ram_l,28,32720,16360,50,587,35.21,46870,uniform,random,Mem100
May  2 15:18:55,ram_l,32,32720,16360,0,976,1.06,32383.3333333333,uniform,random,Mem100
May  2 15:19:19,ram_l,32,32720,16360,50,678,1.60,46336.6666666667,uniform,random,Mem100
May  2 15:19:30,ram_l,1,32720,16360,0,78,0.00,11660,uniform,random,Mem100
May  2 15:19:43,ram_l,1,32720,16360,50,123,0.00,7673.33333333333,uniform,random,Mem100
May  2 15:19:54,ram_l,5,32720,16360,0,133,0.10,35456.6666666667,uniform,random,Mem100
May  2 15:20:07,ram_l,5,32720,16360,50,152,0.82,31246.6666666667,uniform,random,Mem100
May  2 15:20:21,ram_l,9,32720,16360,0,243,0.13,35656.6666666667,uniform,random,Mem100
May  2 15:20:36,ram_l,9,32720,16360,50,199,0.88,43273.3333333333,uniform,random,Mem100
May  2 15:20:53,ram_l,13,32720,16360,0,357,0.58,35400,uniform,random,Mem100
May  2 15:21:09,ram_l,13,32720,16360,50,276,1.06,45423.3333333333,uniform,random,Mem100
May  2 15:21:27,ram_l,17,32720,16360,0,500,79.64,33913.3333333333,uniform,random,Mem100
May  2 15:21:45,ram_l,17,32720,16360,50,356,19.85,46546.6666666667,uniform,random,Mem100
May  2 15:22:06,ram_l,21,32720,16360,0,645,139.29,33506.6666666667,uniform,random,Mem100
May  2 15:22:24,ram_l,21,32720,16360,50,438,37.27,47083.3333333333,uniform,random,Mem100
May  2 15:22:47,ram_l,25,32720,16360,0,774,140.12,33073.3333333333,uniform,random,Mem100
May  2 15:23:07,ram_l,25,32720,16360,50,522,40.26,47160,uniform,random,Mem100
May  2 15:23:32,ram_l,29,32720,16360,0,891,103.48,32733.3333333333,uniform,random,Mem100
May  2 15:23:54,ram_l,29,32720,16360,50,611,31.35,46656.6666666667,uniform,random,Mem100
May  2 15:24:21,ram_l,33,32720,16360,0,1006,86.75,32590,uniform,random,Mem100
May  2 15:24:45,ram_l,33,32720,16360,50,704,95.74,46620,uniform,random,Mem100
May  2 15:24:55,ram_l,3,33720,16860,0,102,0.08,27270,uniform,random,Mem100
May  2 15:25:06,ram_l,3,33720,16860,50,142,0.85,20043.3333333333,uniform,random,Mem100
May  2 15:25:20,ram_l,7,33720,16860,0,194,0.07,34606.6666666667,uniform,random,Mem100
May  2 15:25:34,ram_l,7,33720,16860,50,169,0.73,39466.6666666667,uniform,random,Mem100
May  2 15:25:51,ram_l,11,33720,16860,0,313,0.73,34083.3333333333,uniform,random,Mem100
May  2 15:26:07,ram_l,11,33720,16860,50,246,0.88,43103.3333333333,uniform,random,Mem100
May  2 15:26:26,ram_l,15,33720,16860,0,446,1.04,32913.3333333333,uniform,random,Mem100
May  2 15:26:44,ram_l,15,33720,16860,50,327,1.10,44443.3333333333,uniform,random,Mem100
May  2 15:27:05,ram_l,19,33720,16860,0,601,127.34,32270,uniform,random,Mem100
May  2 15:27:24,ram_l,19,33720,16860,50,411,32.54,45236.6666666667,uniform,random,Mem100
May  2 15:27:47,ram_l,23,33720,16860,0,743,152.42,31870,uniform,random,Mem100
May  2 15:28:08,ram_l,23,33720,16860,50,497,42.06,45530,uniform,random,Mem100
May  2 15:28:33,ram_l,27,33720,16860,0,873,132.94,31470,uniform,random,Mem100
May  2 15:28:56,ram_l,27,33720,16860,50,587,39.18,45226.6666666667,uniform,random,Mem100
May  2 15:29:24,ram_l,31,33720,16860,0,991,65.77,31120,uniform,random,Mem100
May  2 15:29:48,ram_l,31,33720,16860,50,679,19.40,44870,uniform,random,Mem100
May  2 15:29:58,ram_l,4,33720,16860,0,115,0.11,32300,uniform,random,Mem100
May  2 15:30:11,ram_l,4,33720,16860,50,151,0.91,25163.3333333333,uniform,random,Mem100
May  2 15:30:26,ram_l,8,33720,16860,0,222,0.18,34713.3333333333,uniform,random,Mem100
May  2 15:30:41,ram_l,8,33720,16860,50,188,0.84,40700,uniform,random,Mem100
May  2 15:30:58,ram_l,12,33720,16860,0,344,0.34,33946.6666666667,uniform,random,Mem100
May  2 15:31:15,ram_l,12,33720,16860,50,265,1.06,43640,uniform,random,Mem100
May  2 15:31:34,ram_l,16,33720,16860,0,478,1.02,32793.3333333333,uniform,random,Mem100
May  2 15:31:52,ram_l,16,33720,16860,50,346,1.13,44903.3333333333,uniform,random,Mem100
May  2 15:32:13,ram_l,20,33720,16860,0,635,138.69,32346.6666666667,uniform,random,Mem100
May  2 15:32:33,ram_l,20,33720,16860,50,431,35.70,45546.6666666667,uniform,random,Mem100
May  2 15:32:56,ram_l,24,33720,16860,0,771,149.04,32010,uniform,random,Mem100
May  2 15:33:17,ram_l,24,33720,16860,50,517,40.88,45683.3333333333,uniform,random,Mem100
May  2 15:33:43,ram_l,28,33720,16860,0,895,120.99,31650,uniform,random,Mem100
May  2 15:34:06,ram_l,28,33720,16860,50,607,35.28,45386.6666666667,uniform,random,Mem100
May  2 15:34:34,ram_l,32,33720,16860,0,1013,2.34,31213.3333333333,uniform,random,Mem100
May  2 15:34:59,ram_l,32,33720,16860,50,701,1.52,44826.6666666667,uniform,random,Mem100
May  2 15:35:11,ram_l,1,33720,16860,0,79,0.00,11543.3333333333,uniform,random,Mem100
May  2 15:35:24,ram_l,1,33720,16860,50,126,0.00,7520,uniform,random,Mem100
May  2 15:35:36,ram_l,5,33720,16860,0,136,0.10,34710,uniform,random,Mem100
May  2 15:35:48,ram_l,5,33720,16860,50,154,0.63,30896.6666666667,uniform,random,Mem100
May  2 15:36:04,ram_l,9,33720,16860,0,250,0.15,34726.6666666667,uniform,random,Mem100
May  2 15:36:20,ram_l,9,33720,16860,50,204,0.97,42200,uniform,random,Mem100
May  2 15:36:37,ram_l,13,33720,16860,0,374,0.85,33823.3333333333,uniform,random,Mem100
May  2 15:36:54,ram_l,13,33720,16860,50,284,1.13,44206.6666666667,uniform,random,Mem100
May  2 15:37:14,ram_l,17,33720,16860,0,517,82.84,32866.6666666667,uniform,random,Mem100
May  2 15:37:32,ram_l,17,33720,16860,50,366,20.35,45236.6666666667,uniform,random,Mem100
May  2 15:37:54,ram_l,21,33720,16860,0,671,145.51,32233.3333333333,uniform,random,Mem100
May  2 15:38:14,ram_l,21,33720,16860,50,451,38.72,45816.6666666667,uniform,random,Mem100
May  2 15:38:38,ram_l,25,33720,16860,0,805,145.37,31853.3333333333,uniform,random,Mem100
May  2 15:38:59,ram_l,25,33720,16860,50,538,39.66,45706.6666666667,uniform,random,Mem100
May  2 15:39:25,ram_l,29,33720,16860,0,926,108.21,31526.6666666667,uniform,random,Mem100
May  2 15:39:49,ram_l,29,33720,16860,50,630,32.06,45303.3333333333,uniform,random,Mem100
May  2 15:40:18,ram_l,33,33720,16860,0,1052,95.76,31223.3333333333,uniform,random,Mem100
May  2 15:40:43,ram_l,33,33720,16860,50,726,59.25,44853.3333333333,uniform,random,Mem100
May  2 15:40:53,ram_l,3,34720,17360,0,104,0.00,26813.3333333333,uniform,random,Mem100
May  2 15:41:04,ram_l,3,34720,17360,50,143,0.92,19886.6666666667,uniform,random,Mem100
May  2 15:41:19,ram_l,7,34720,17360,0,200,0.14,33630,uniform,random,Mem100
May  2 15:41:35,ram_l,7,34720,17360,50,172,0.76,38710,uniform,random,Mem100
May  2 15:41:52,ram_l,11,34720,17360,0,323,0.69,33043.3333333333,uniform,random,Mem100
May  2 15:42:10,ram_l,11,34720,17360,50,254,0.86,41820,uniform,random,Mem100
May  2 15:42:30,ram_l,15,34720,17360,0,463,1.32,31730,uniform,random,Mem100
May  2 15:42:48,ram_l,15,34720,17360,50,337,1.05,43200,uniform,random,Mem100
May  2 15:43:10,ram_l,19,34720,17360,0,626,133.35,31036.6666666667,uniform,random,Mem100
May  2 15:43:31,ram_l,19,34720,17360,50,424,33.27,43986.6666666667,uniform,random,Mem100
May  2 15:43:55,ram_l,23,34720,17360,0,748,118.43,31090,uniform,random,Mem100
May  2 15:44:17,ram_l,23,34720,17360,50,513,43.06,44070,uniform,random,Mem100
May  2 15:44:44,ram_l,27,34720,17360,0,911,138.97,30186.6666666667,uniform,random,Mem100
May  2 15:45:08,ram_l,27,34720,17360,50,610,40.03,43596.6666666667,uniform,random,Mem100
May  2 15:45:37,ram_l,31,34720,17360,0,1035,68.36,29810,uniform,random,Mem100
May  2 15:46:03,ram_l,31,34720,17360,50,709,20.84,43020,uniform,random,Mem100
